Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Published Screenshots,Screenshot Address,Funding,ID,Location
290, HUNTERS CHASE DR / POND SPRINGS RD,TURNED_ON,,Wisenet,LOC16-004880,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12100, HUNTERS CHASE DR,,12918, POND SPRINGS RD,,5152400,10/31/2023 05:43:00 PM,,https://cctv.austinmobility.io/image/290.jpg,None Identified,582a419a5e304c982be5c3aa,POINT (-97.773415 30.441448)
502,FM 620 RD / BOULDER LN (South),TURNED_ON,06/27/2017,Wisenet,LOC16-004375,South,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8400,FM 620 RD,,10200, BOULDER LN,,5146359,11/10/2023 05:50:00 PM,,https://cctv.austinmobility.io/image/502.jpg,None Identified,5952f752cc917550e29aa7df,POINT (-97.842659 30.428783)
79, RED RIVER ST / CLYDE LITTLEFIELD DR,TURNED_ON,08/03/2017,Wisenet,LOC16-000350,,CENTRAL,"1, 9",AUSTIN FULL PURPOSE,ROADWAY,,,2000, RED RIVER ST,,700, CLYDE LITTLEFIELD DR,,5159062,02/21/2025 04:48:00 PM,,https://cctv.austinmobility.io/image/79.jpg,None Identified,582a41a05e304c982be5c550,POINT (-97.727966 30.283228)
692, RED RIVER ST / 11TH ST,DESIRED,,,LOC16-001255,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000, RED RIVER ST,,400, 11TH ST,,5158097,11/30/2023 09:46:00 PM,,https://cctv.austinmobility.io/image/692.jpg,None Identified,5d405a2bcc1c8900108d964f,POINT (-97.735451 30.27117)
80, ANDERSON LN / BURNET RD,TURNED_ON,09/20/2023,Wisenet,LOC16-000385,,NORTHWEST,"4, 7",AUSTIN FULL PURPOSE,ROADWAY,,,2300, ANDERSON LN,,7900, BURNET RD,,5158455,09/20/2023 03:30:00 PM,,https://cctv.austinmobility.io/image/80.jpg,None Identified,582a41a05e304c982be5c54e,POINT (-97.730896 30.356154)
693, LAVACA ST / 17TH ST,TURNED_ON,08/06/2019,Advidia,LOC16-004765,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1700, LAVACA ST,,301, 17TH ST,,5157176,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/693.jpg,None Identified,5d405a4ecc1c8900108d9674,POINT (-97.741203 30.279469)
82, ALLANDALE RD / BURNET RD (KOENIG LN),TURNED_ON,,Advidia,LOC16-000415,KOENIG LN,NORTHWEST,7,AUSTIN FULL PURPOSE,BUILDING,,,2100, ALLANDALE RD,,5900, BURNET RD,,5157162,04/05/2023 10:15:00 PM,,https://cctv.austinmobility.io/image/82.jpg,None Identified,582a41a05e304c982be5c54a,POINT (-97.739822 30.334852)
694, 12TH ST / COMAL ST,DESIRED,,,LOC16-001820,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,1500, 12TH ST,,1200, COMAL ST,,5159534,11/30/2023 09:46:00 PM,,https://cctv.austinmobility.io/image/694.jpg,None Identified,5d405a7121825c0011d3bbe4,POINT (-97.723846 30.273165)
291, BRAZOS ST / 3RD ST,TURNED_ON,,Wisenet,LOC16-004935,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, BRAZOS ST,,100, 3RD ST,,5157052,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/291.jpg,None Identified,582a419a5e304c982be5c3a8,POINT (-97.742508 30.264877)
695, CESAR CHAVEZ ST / WALLER ST,VOID,,,LOC16-001810,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,1100, CESAR CHAVEZ ST,,100, WALLER ST,,5158561,11/30/2023 09:03:00 PM,,https://cctv.austinmobility.io/image/695.jpg,None Identified,5d405a90ebd42c00105918e1,POINT (-97.732605 30.259886)
696, MARTIN LUTHER KING JR BLVD / 35 SVRD,VOID,,,LOC16-000175,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,900, MARTIN LUTHER KING JR BLVD,,1900,IH 35 SVRD,,5158954,12/09/2024 06:44:00 PM,,https://cctv.austinmobility.io/image/696.jpg,None Identified,5d405ab6724d190010c7f0a8,POINT (-97.72908 30.278509)
292, 24TH ST / NUECES ST,REMOVED,01/18/2017,Wisenet,LOC16-000155,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,511, 24TH ST,,2300, NUECES ST,,5156755,06/16/2023 03:52:00 PM,,https://cctv.austinmobility.io/image/292.jpg,None Identified,587fd03bfab714f0490c7214,POINT (-97.74366 30.287827)
697, GUADALUPE ST / 29TH ST,TURNED_ON,09/16/2019,Advidia,LOC16-000215,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2900, GUADALUPE ST,,601, 29TH ST,,5156858,11/10/2023 06:26:00 PM,,https://cctv.austinmobility.io/image/697.jpg,None Identified,5d406337ebd42c0010591ef0,POINT (-97.742813 30.295429)
698, GUADALUPE ST / 30TH ST,DESIRED,,,LOC16-000225,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2933, GUADALUPE ST,,501, 30TH ST,,5156966,11/30/2023 09:46:00 PM,,https://cctv.austinmobility.io/image/698.jpg,None Identified,5d406360bf944900100c512a,POINT (-97.742104 30.296503)
699, RIVERSIDE DR / WILLOW CREEK DR,TURNED_ON,09/11/2019,Wisenet,LOC16-001940,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2316, RIVERSIDE DR,,1601, WILLOW CREEK DR,,5159438,11/10/2023 05:21:00 PM,,https://cctv.austinmobility.io/image/699.jpg,None Identified,5d406d3017e6c20012dbfd03,POINT (-97.725662 30.23768)
293, 24TH ST / NUECES ST,TURNED_ON,01/17/2017,Wisenet,LOC16-000105,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,511, 24TH ST,,2400, NUECES ST,,5156836,06/13/2023 12:47:00 AM,,https://cctv.austinmobility.io/image/293.jpg,None Identified,587fd069a3d0453a4afebc39,POINT (-97.743141 30.287828)
700, LAVACA ST / 18TH ST,TURNED_ON,08/06/2019,Advidia,LOC18-013020,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1800, LAVACA ST,,301, 18TH ST,,5157227,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/700.jpg,None Identified,5d49b996caec1d00100ccf05,POINT (-97.740873 30.280344)
294, ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),TURNED_ON,01/18/2017,Advidia,LOC16-004885,OLSON DR,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,10200, ANDERSON MILL RD,,11800, MILLWRIGHT PKWY,,5149515,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/294.jpg,None Identified,587fd3e4fab714f0490c72cd,POINT (-97.804016 30.447165)
295, CONGRESS AVE / WILLIAM CANNON DR,TURNED_ON,03/01/2017,Wisenet,LOC16-002015,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,6400, CONGRESS AVE,,100, WILLIAM CANNON DR,,5152526,09/27/2023 08:15:00 PM,,https://cctv.austinmobility.io/image/295.jpg,None Identified,5915fb4632901a3ba85917d5,POINT (-97.778877 30.193014)
701,SH 71 SVRD / 973 RD,VOID,08/22/2019,,LOC16-004325,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,3193,SH 71 SVRD,,3151,FM 973 RD,,5167101,01/31/2024 10:26:00 PM,,https://cctv.austinmobility.io/image/701.jpg,None Identified,5d4c58a5a58cbf001142c633,POINT (-97.63945 30.203194)
702, MARTIN LUTHER KING JR BLVD / COLORADO ST,TURNED_ON,08/22/2019,Advidia,LOC18-012845,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,5300, MARTIN LUTHER KING JR BLVD,,1500, COLORADO ST,,,10/14/2022 09:15:00 PM,,https://cctv.austinmobility.io/image/702.jpg,None Identified,5d5eb490633d4d0011566950,POINT (-97.73946 30.281042)
83, BURNET RD / NORTH LOOP BLVD,TURNED_ON,05/31/2022,Wisenet,LOC16-000430,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5300, BURNET RD,,1631, NORTH LOOP BLVD,,5157233,07/31/2024 04:38:00 PM,,https://cctv.austinmobility.io/image/83.jpg,None Identified,582a41a05e304c982be5c548,POINT (-97.739616 30.325851)
703, LAMAR BLVD / KRAMER LN,TURNED_ON,08/22/2019,Advidia,LOC16-002340,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10900, LAMAR BLVD,,801, KRAMER LN,,5163142,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/703.jpg,None Identified,5d5f087f435e290011a8b508,POINT (-97.687683 30.37954)
86, ANDERSON LN / SHOAL CREEK BLVD,TURNED_ON,,Advidia,LOC16-000470,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,3100, ANDERSON LN,,7900, SHOAL CREEK BLVD,,5156894,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/86.jpg,None Identified,582a41a05e304c982be5c542,POINT (-97.740845 30.361021)
504, LAMAR BLVD / MEADOWS DR,TURNED_ON,06/27/2017,Advidia,LOC16-002510,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10508, LAMAR BLVD,,801, MEADOWS DR,,5162805,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/504.jpg,None Identified,5952f9533bec3b534367ed55,POINT (-97.690773 30.37413)
88, LAMAR BLVD / 45TH ST,TURNED_ON,,Wisenet,LOC16-000505,,NORTHWEST,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,4400, LAMAR BLVD,,1001, 45TH ST,,5157553,07/10/2023 02:42:00 PM,,https://cctv.austinmobility.io/image/88.jpg,None Identified,582a41a05e304c982be5c53e,POINT (-97.737595 30.313463)
89, 38TH ST / LAMAR BLVD,TURNED_ON,10/19/2021,Wisenet,LOC16-000510,,NORTHWEST,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1000, 38TH ST,,3800, LAMAR BLVD,,5156777,10/30/2024 01:50:00 PM,,https://cctv.austinmobility.io/image/89.jpg,None Identified,582a41a05e304c982be5c53c,POINT (-97.74305 30.305197)
505, BURNET RD / WATERFORD CENTRE BLVD,TURNED_ON,12/13/2016,Wisenet,LOC16-003725,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9300, BURNET RD,,9234, WATERFORD CENTRE BLVD,,5159052,02/20/2025 07:16:00 PM,,https://cctv.austinmobility.io/image/505.jpg,None Identified,5954274297c50759e04bfc1e,POINT (-97.725472 30.377354)
90, LAMAR BLVD / 29TH ST,TURNED_ON,,Wisenet,LOC16-000525,,NORTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,2900, LAMAR BLVD,,1001, 29TH ST,,5155961,08/14/2024 07:53:00 PM,,https://cctv.austinmobility.io/image/90.jpg,None Identified,582a41a05e304c982be5c53a,POINT (-97.748474 30.298136)
506, CAMERON RD / 290 HWY SVRD,TURNED_ON,10/12/2020,Wisenet,LOC16-003270,,NORTHEAST,"4, 1",AUSTIN FULL PURPOSE,ROADWAY,,,6317, CAMERON RD,,6450,US 290 HWY SVRD,,5162504,02/10/2025 04:53:00 PM,,https://cctv.austinmobility.io/image/506.jpg,None Identified,59542e5abf49275c0a3deffc,POINT (-97.694946 30.321856)
92, LAMAR BLVD / 24TH ST,TURNED_ON,,Wisenet,LOC16-000535,,CENTRAL,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,2300, LAMAR BLVD,,1301, 24TH ST,,5155404,10/27/2023 02:53:00 PM,,https://cctv.austinmobility.io/image/92.jpg,None Identified,582a41a05e304c982be5c536,POINT (-97.75277 30.288534)
507, CAPITAL OF TEXAS HWY / STONELAKE BLVD,TURNED_ON,09/09/2016,Wisenet,LOC16-004210,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9600, CAPITAL OF TEXAS HWY,,9900, STONELAKE BLVD,,5157000,10/29/2024 08:55:00 PM,,https://cctv.austinmobility.io/image/507.jpg,None Identified,59542e97bf3f5357b695e821,POINT (-97.739441 30.390692)
508, ENFIELD RD / EXPOSITION BLVD,TURNED_ON,09/26/2016,Advidia,LOC16-003700,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2700, ENFIELD RD,,1500, EXPOSITION BLVD,,5152981,10/31/2023 05:41:00 PM,,https://cctv.austinmobility.io/image/508.jpg,None Identified,59542f344f7fd15c971693eb,POINT (-97.772057 30.290598)
93, LAMAR BLVD / MARTIN LUTHER KING JR BLVD,TURNED_ON,,Wisenet,LOC16-000545,,CENTRAL,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1900, LAMAR BLVD,,1109, MARTIN LUTHER KING JR BLVD,,5155501,11/08/2023 09:38:00 PM,,https://cctv.austinmobility.io/image/93.jpg,None Identified,582a41a05e304c982be5c534,POINT (-97.752075 30.283602)
94, LAMAR BLVD / 12TH ST,TURNED_ON,,Wisenet,LOC16-000575,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1200, LAMAR BLVD,,1001, 12TH ST,,5155626,07/10/2023 08:25:00 PM,,https://cctv.austinmobility.io/image/94.jpg,None Identified,582a41a05e304c982be5c532,POINT (-97.751396 30.276897)
509, STECK AVE / MOPAC EXPY SVRD,TURNED_ON,03/20/2018,Wisenet,LOC16-002210,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3451, STECK AVE,,8200, MOPAC EXPY SVRD,,5156695,11/06/2023 09:33:00 PM,,https://cctv.austinmobility.io/image/509.jpg,None Identified,59542f61e9effd56760a7d12,POINT (-97.741921 30.367931)
95, 6TH ST / LAMAR BLVD,TURNED_ON,03/23/2020,Wisenet,LOC16-000585,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,900, 6TH ST,,500, LAMAR BLVD,,5155322,10/05/2023 06:03:00 PM,,https://cctv.austinmobility.io/image/95.jpg,None Identified,582a41a05e304c982be5c530,POINT (-97.753967 30.271538)
511,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),TURNED_ON,09/29/2016,Wisenet,LOC16-002605,BOWIE HIGH SCHOOL,SOUTH,8,AUSTIN FULL PURPOSE,ROADWAY,,,3901, SLAUGHTER LN,,,,,,08/27/2024 06:44:00 PM,,https://cctv.austinmobility.io/image/511.jpg,None Identified,59542fd71b337258e6c6634b,POINT (-97.856888 30.189102)
96, 5TH ST / LAMAR BLVD,TURNED_ON,09/27/2017,Wisenet,LOC16-000590,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,926, 5TH ST,,500, LAMAR BLVD,,5155253,09/19/2023 09:21:00 PM,,https://cctv.austinmobility.io/image/96.jpg,None Identified,582a41a05e304c982be5c52e,POINT (-97.754601 30.27029)
512, SLAUGHTER LN / WEST GATE BLVD,TURNED_ON,09/29/2016,Wisenet,LOC16-002760,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2812, SLAUGHTER LN,,9801, WEST GATE BLVD,,5147070,11/10/2023 07:56:00 PM,,https://cctv.austinmobility.io/image/512.jpg,None Identified,59543009bf3f5357b695e956,POINT (-97.841011 30.17927)
97, LAMAR BLVD / RIVERSIDE DR,TURNED_ON,,Advidia,LOC16-000595,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, LAMAR BLVD,,1200, RIVERSIDE DR,,5154958,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/97.jpg,None Identified,582a41a05e304c982be5c52c,POINT (-97.757103 30.264525)
98, LAMAR BLVD / OLTORF ST,TURNED_ON,03/04/2021,Advidia,LOC16-000610,,SOUTH,"5, 9",AUSTIN FULL PURPOSE,ROADWAY,,,2059, LAMAR BLVD,,1401, OLTORF ST,,5153332,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/98.jpg,None Identified,582a41a05e304c982be5c52a,POINT (-97.769951 30.248413)
99, LAMAR BLVD / BLUEBONNET LN,TURNED_ON,,Advidia,LOC16-000615,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2261, LAMAR BLVD,,2401, BLUEBONNET LN,,5152555,11/02/2022 12:22:00 AM,,https://cctv.austinmobility.io/image/99.jpg,None Identified,582a41a05e304c982be5c528,POINT (-97.777184 30.246923)
100, LAMAR BLVD / BARTON SPRINGS RD,TURNED_ON,06/27/2017,Advidia,LOC16-000600,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,419, LAMAR BLVD,,1301, BARTON SPRINGS RD,,5154798,10/29/2024 08:53:00 PM,,https://cctv.austinmobility.io/image/100.jpg,None Identified,582a41a05e304c982be5c526,POINT (-97.758522 30.260862)
704, LAMAR BLVD / RUTLAND DR,TURNED_ON,08/23/2019,Advidia,LOC16-002335,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,9400, LAMAR BLVD,,801, RUTLAND DR,,5162260,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/704.jpg,None Identified,5d605c63d8ee5a001291dca9,POINT (-97.695999 30.36487)
513, 1ST ST / DITTMAR RD,TURNED_ON,09/30/2016,Wisenet,LOC16-002105,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,7500, 1ST ST,,622, DITTMAR RD,,5151136,09/29/2023 03:27:00 PM,,https://cctv.austinmobility.io/image/513.jpg,None Identified,595430bc69e2085528594fde,POINT (-97.792656 30.183899)
101, BARTON SPRINGS RD / AZIE MORTON RD,TURNED_ON,09/27/2017,Advidia,LOC16-000645,,CENTRAL,"5, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1901, BARTON SPRINGS RD,,401, AZIE MORTON RD,,5153923,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/101.jpg,None Identified,582a41a05e304c982be5c524,POINT (-97.764984 30.264769)
102, CONGRESS AVE / BARTON SPRINGS RD,TURNED_ON,09/12/2019,Advidia,LOC16-000655,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, CONGRESS AVE,,101, BARTON SPRINGS RD,,5156502,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/102.jpg,None Identified,582a41a05e304c982be5c522,POINT (-97.74614 30.259111)
514, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),TURNED_ON,03/02/2016,Advidia,LOC16-003670,SCOTLAND WELL DR,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8800, OLD LAMPASAS TRL,,8043, SPICEWOOD SPRINGS RD,,5150518,01/13/2025 05:38:00 PM,,https://cctv.austinmobility.io/image/514.jpg,None Identified,59543160e7785756fa7754a4,POINT (-97.79361 30.422527)
515, LAMAR BLVD / 51ST ST,TURNED_ON,06/29/2017,Wisenet,LOC16-000010,,NORTHWEST,"7, 9",AUSTIN FULL PURPOSE,ROADWAY,,,5000, LAMAR BLVD,,601, 51ST ST,,5158588,11/16/2023 10:18:00 PM,,https://cctv.austinmobility.io/image/515.jpg,None Identified,59559538d8fab96123b52266,POINT (-97.73082 30.31877)
103, CONGRESS AVE / LIVE OAK ST,TURNED_ON,,Wisenet,LOC16-000705,,SOUTH,"3, 9",AUSTIN FULL PURPOSE,ROADWAY,,,2109, CONGRESS AVE,,100, LIVE OAK ST,,5155594,04/13/2023 10:44:00 PM,,https://cctv.austinmobility.io/image/103.jpg,None Identified,582a41a05e304c982be5c520,POINT (-97.752525 30.241852)
516, PARMER LN / DALLAS DR,TURNED_ON,07/11/2017,Advidia,LOC16-003865,,NORTHWEST,6,AUSTIN LTD,ROADWAY,,,6901, PARMER LN,,6801, DALLAS DR,,5155524,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/516.jpg,None Identified,59652e0aefa4b64ee0fb5aba,POINT (-97.747421 30.450272)
104, CONGRESS AVE / OLTORF ST,TURNED_ON,03/11/2020,Advidia,LOC16-000710,,SOUTH,"3, 9",AUSTIN FULL PURPOSE,ROADWAY,,,2300, CONGRESS AVE,,101, OLTORF ST,,5155470,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/104.jpg,None Identified,582a41a05e304c982be5c51e,POINT (-97.753517 30.23876)
517,3201 BLK S LAMAR BLVD (BROKEN SPOKE),TURNED_ON,07/18/2017,Wisenet,LOC16-004930,BROKEN SPOKE,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,3201, LAMAR BLVD,,,,,,11/03/2023 04:50:00 PM,,https://cctv.austinmobility.io/image/517.jpg,None Identified,596e59cbcecc0558e0b96eb6,POINT (-97.786667 30.240471)
105, OLTORF ST / 1ST ST,TURNED_ON,05/01/2019,Wisenet,LOC16-000720,,SOUTH,3,AUSTIN FULL PURPOSE,ROADWAY,,,600, OLTORF ST,,2301, 1ST ST,,5154726,09/26/2023 11:28:00 PM,,https://cctv.austinmobility.io/image/105.jpg,None Identified,582a41a05e304c982be5c51c,POINT (-97.759621 30.242111)
518,US 290 HWY SVRD / SPRINGDALE RD,TURNED_ON,07/19/2017,Spectra Enhanced,LOC16-003935,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,9200,US 290 HWY SVRD,,8496, SPRINGDALE RD,,5166036,11/10/2023 07:58:00 PM,,https://cctv.austinmobility.io/image/518.jpg,None Identified,596fa959a7c49b4f7ddef2a3,POINT (-97.654752 30.329023)
106, CESAR CHAVEZ ST / LAVACA ST,TURNED_ON,,Wisenet,LOC16-000735,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, CESAR CHAVEZ ST,,100, LAVACA ST,,5156353,02/05/2024 08:35:00 PM,,https://cctv.austinmobility.io/image/106.jpg,None Identified,582a41a05e304c982be5c51a,POINT (-97.746941 30.264071)
107, SAN JACINTO BLVD / 2ND ST,TURNED_ON,,Wisenet,LOC16-000750,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, SAN JACINTO BLVD,,200, 2ND ST,,5157156,02/21/2025 07:34:00 PM,,https://cctv.austinmobility.io/image/107.jpg,None Identified,582a41a05e304c982be5c518,POINT (-97.741791 30.263641)
519, SPRINGDALE RD / 290 HWY SVRD,REMOVED,07/20/2017,,LOC16-004810,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8108, SPRINGDALE RD,,8700,US 290 HWY SVRD,,5166007,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/519.jpg,None Identified,5970ca1a9912ac4ecabc23e6,POINT (-97.655258 30.328169)
108, GUADALUPE ST / 2ND ST,TURNED_ON,09/27/2017,Wisenet,LOC16-000760,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, GUADALUPE ST,,401, 2ND ST,,5156234,03/02/2023 09:10:00 PM,,https://cctv.austinmobility.io/image/108.jpg,None Identified,582a41a05e304c982be5c516,POINT (-97.747673 30.265287)
520, KOENIG LN / GROVER AVE,TURNED_ON,07/25/2017,Wisenet,LOC16-000055,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1200, KOENIG LN,,5900, GROVER AVE,,5158705,10/21/2024 02:59:00 PM,,https://cctv.austinmobility.io/image/520.jpg,1/4 Cent,5978d0fdcc5a8a4e6c940e07,POINT (-97.729485 30.329882)
521, ALLANDALE RD / NORTHLAND DR,TURNED_ON,07/25/2017,Advidia,LOC16-002180,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2609, ALLANDALE RD,,2801, NORTHLAND DR,,5155725,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/521.jpg,1/4 Cent,5978d2c1dd7f66510215fe09,POINT (-97.749168 30.3346)
109, CONGRESS AVE / 2ND ST,TURNED_ON,,Wisenet,LOC16-000770,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CONGRESS AVE,,101, 2ND ST,,5156770,09/04/2024 08:41:00 PM,,https://cctv.austinmobility.io/image/109.jpg,None Identified,582a41a05e304c982be5c514,POINT (-97.744194 30.26432)
522, MENCHACA RD / BERKELEY AVE,TURNED_ON,07/27/2017,Wisenet,LOC16-000955,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,6374, MENCHACA RD,,1901, BERKELEY AVE,,5150004,11/10/2023 08:00:00 PM,,https://cctv.austinmobility.io/image/522.jpg,1/4 Cent,597a247cd99f4b5481220c9f,POINT (-97.804848 30.20858)
110, AIRPORT BLVD / SPRINGDALE RD,TURNED_ON,10/12/2021,Advidia,LOC16-000795,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1119, AIRPORT BLVD,,1000, SPRINGDALE RD,,5162623,10/23/2023 10:19:00 PM,,https://cctv.austinmobility.io/image/110.jpg,None Identified,582a41a05e304c982be5c512,POINT (-97.695511 30.26561)
523, SPRINGDALE RD / 51ST ST,TURNED_ON,08/03/2017,Wisenet,LOC16-003185,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,5200, SPRINGDALE RD,,3200, 51ST ST,,5164505,11/08/2023 10:56:00 PM,,https://cctv.austinmobility.io/image/523.jpg,1/4 Cent,59836130a7a6ec5125a8e387,POINT (-97.677811 30.2936)
524, RIVERSIDE DR / TRAVIS HEIGHTS BLVD,TURNED_ON,08/04/2017,Advidia,LOC16-001860,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,901, RIVERSIDE DR,,1101, TRAVIS HEIGHTS BLVD,,5157654,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/524.jpg,None Identified,598494d8d9832658ef88526c,POINT (-97.73877 30.249842)
705, LAMAR BLVD / MASTERSON PASS,TURNED_ON,08/23/2019,Advidia,LOC16-002240,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10200, LAMAR BLVD,,305, MASTERSON PASS,,5162641,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/705.jpg,None Identified,5d606a7cb2621600101e66de,POINT (-97.692459 30.371176)
296, 7TH ST / RED RIVER ST,TURNED_ON,05/12/2017,Wisenet,LOC16-001450,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500, 7TH ST,,700, RED RIVER ST,,5157893,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/296.jpg,None Identified,5915fc21f5cac939b8f53aef,POINT (-97.736816 30.267403)
706, LAMAR BLVD / NORTH BEND DR,TURNED_ON,08/23/2019,Advidia,LOC16-002380,,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,11500, LAMAR BLVD,,801, NORTH BEND DR,,5163456,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/706.jpg,None Identified,5d606d61d8ee5a00129203b6,POINT (-97.684998 30.384495)
297,FM 2222 RD / MOUNT BONNELL RD,TURNED_ON,05/12/2017,Wisenet,LOC16-005530,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4600,FM 2222 RD,,5600, MOUNT BONNELL RD,,5152094,06/26/2023 05:56:00 PM,,https://cctv.austinmobility.io/image/297.jpg,None Identified,5915fc67437fa84373e8246e,POINT (-97.779 30.341)
707, BURNET RD / LONGHORN BLVD,TURNED_ON,08/26/2019,Advidia,LOC16-002255,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9608, BURNET RD,,2601, LONGHORN BLVD,,5159117,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/707.jpg,None Identified,5d644bbfd8d26300103712e1,POINT (-97.724876 30.380013)
